symbol,timestamp,currentPrice,rd,min,max,avg,macd,rsi,bbl,bbm,bbu,ema,adx,stochK,stochD,volume,williamsR,atr,cci
TXN,2024-04-12T09:30-04:00[America/New_York],166.3300018310547,0.04523279133876095,166.3300018310547,174.2100067138672,170.3163646351207418181818181818182,-1.38385194584280614707674647600,34.755813813865535474952316098371,"(165.47131676378265934900237512298,170.28292078490142731945221206292,175.09452480602019528990204900286)",170.28292078490142731945221206292,22.943112897976741345701890744577,0E+1,20.293273435203686330054468505322,5472400,-100,2.6874376220872563693426929106528,-126.42106557482685361747106164948
COP,2024-04-12T09:30-04:00[America/New_York],131.1999969482422,-0.030798226009905803,127.27999877929688,133.52000427246094,131.3763635808771290909090909090909,1.37775873180999465925896085768,59.021881519827026007975229943715,"(127.69378275631180578435829854122,131.29676839570033803164760168326,134.89975403508887027893690482530)",131.29676839570033803164760168326,45.836787698858888359874850660821,49.620268323115857586269250461828,71.831873925534117193005155873063,4954300,-50.379731676884142413730749538172,1.5650843407625491704846861504719,38.238863057580449642955231715168
AMGN,2024-04-12T09:30-04:00[America/New_York],267.2799987792969,0.05993249896582413,266.45001220703125,284.32000732421875,272.66545798561790,-4.36236722432449574097125513088,26.349999443062172982759167084377,"(260.42957111271937630422189241623,272.17651839660525401694042632448,283.92346568049113172965896023273)",272.17651839660525401694042632448,49.824268843899456113893844235843,3.7522005220550005242623077474932,6.6003244907757803322535369310603,2140100,-96.247799477944999475737692252507,4.1223931445947599793469971144138,-75.871750032016269648962435579113
UNP,2024-04-12T09:30-04:00[America/New_York],234.39999389648438,0.046883255896718955,234.39999389648438,245.92999267578125,240.4090895219282636363636363636364,-2.38868211957467128202086485308,11.409098817439561742656964953147,"(233.22974390988877293899462939825,239.67587900340938481369035601424,246.12201409692999668838608263023)",239.67587900340938481369035601424,46.293517648690611362300671017036,0,0,2595000,-100,1.8692519550202034105323766087767,-161.54920948984989742604593125040
PM,2024-04-12T09:30-04:00[America/New_York],88.8499984741211,0.030233619181639543,88.8499984741211,91.81999969482422,90.44090964577414909090909090909091,-0.547167379276654779976617253570,28.183976624435898821245535472875,"(88.302792600000169392026781368582,90.221646252055396750543666124711,92.140499904110624109060550880840)",90.221646252055396750543666124711,45.269825895014257951636663146767,0E+1,2.4844548802552742105241532652192,5516100,-100,0.98168480788724507701199543051327,-120.12366195453883978640307119083
PFE,2024-04-12T09:30-04:00[America/New_York],25.860000610351562,0.06810808611345723,25.860000610351562,27.75,26.85727258162064990909090909090909,-0.397214130291129050143751787282,10.442236923235775976852157394955,"(25.532270172420632513214561244729,26.718281754323161261436626838759,27.904293336225690009658692432789)",26.718281754323161261436626838759,37.254521027878837097421583003842,0,0.3703786119949905688563031411618,42985600,-100,0.38416675536518484875199263577851,-125.70857336121759101589678332119
ISRG,2024-04-12T09:30-04:00[America/New_York],384.79998779296875,0.03580648143538826,378.9200134277344,399.0899963378906,388.2236355868252818181818181818182,-3.07124955276887942307785739324,38.417034843322096038630166430893,"(378.23505549419824005325468837125,389.41173313393844764278931508257,400.58841077367865523232394179389)",389.41173313393844764278931508257,41.382769733390358835487563471936,24.936292254509936994768283565848,40.655873774324138035767531236533,1475900,-75.063707745490063005231716434152,5.3929619853600114420087992186611,-62.544961625922189767037822911325
LOW,2024-04-12T09:30-04:00[America/New_York],232.0500030517578,0.0890354220397347,232.0500030517578,254.72999572753906,241.6472722833806836363636363636364,-4.93668809701743534814576115149,18.852165030895109785737584602578,"(228.77242410106232248100120386175,241.07171233318757781748950110710,253.37100056531283315397779835245)",241.07171233318757781748950110710,47.466490391309441869184949257429,0E+1,0,2117400,-100,2.9567621872923651126515735782700,-140.49947821548001487712483629162
MU,2024-04-12T09:30-04:00[America/New_York],122.5199966430664,-0.03927387630323888,117.88999938964844,128.00999450683594,123.4936350042169745454545454545455,1.63287212334075616940874109041,52.501755999144716653912863938856,"(117.79599426273702593912441993437,122.95381805655570632929475500595,128.11164185037438671946509007753)",122.95381805655570632929475500595,26.751462560944418289380631162629,36.600786461286055554126054428240,48.90647302670996172034696473826,24720100,-63.399213538713944445873945571760,3.5373017852108515525671105291177,-26.581857817462807060103930959308
SPGI,2024-04-12T09:30-04:00[America/New_York],417.80999755859375,0.017957490725654834,417.80999755859375,435.0,427.1818181818181818181818181818182,-0.16159299392048627064043146921,28.839145727987927016814372634238,"(416.43515382306075038119354168145,425.98180561826395822479608901060,435.52845741346716606839863633975)",425.98180561826395822479608901060,33.133007215151152665329936145635,0,0,1182200,-100,3.8140537064226615987898036437367,-157.39937221040653100440274121270
GEV,2024-04-12T09:30-04:00[America/New_York],134.0,0.05647094797346163,122.69999694824219,142.02000427246094,133.919000244140625,-2.27263846536988886515625224706,44.331985339107306064204598326254,"(123.11216890768075836534828769613,134.90227305695165437134036784205,146.69237720622255037733244798797)",134.90227305695165437134036784205,15.525515932835341036683737759151,37.944941285939878959470625844424,45.713021346250869905705753048507,3761900,-62.055058714060121040529374155576,4.93989107088319770497010,-3.8504067701676045293328148232005
NKE,2024-04-12T09:30-04:00[America/New_York],92.0,0.02106834737400039,88.83999633789062,93.9800033569336,90.88454506613991545454545454545455,-0.857637818819755434136549296634,50.547306458905596502702884092998,"(88.105934138036114409262977447976,91.239871480378646889291654106138,94.373808822721179369320330764300)",91.239871480378646889291654106138,41.840067604611538587462377168730,52.931373801916972328300147189384,36.18095846645372757117835070273,10903600,-47.068626198083027671699852810616,1.3545782682999968270733058251174,57.385521136599584285518927563044
RTX,2024-04-12T09:30-04:00[America/New_York],100.0999984741211,-0.026350863600848984,97.52999877929688,101.87999725341797,99.82818187366832545454545454545455,0.915218401671394925635462557828,59.025476176436587490291437555181,"(96.674802632745343624463442539056,100.02108047613653385208901379692,103.36735831952772407971458505478)",100.02108047613653385208901379692,33.649085920011337833520463826048,53.319499119137288981750019106010,67.66743562112348236471179218633,7324100,-46.680500880862711018249980893990,0.90723144519404728940370043404660,35.807984507409006002361842747664
SYK,2024-04-12T09:30-04:00[America/New_York],342.04998779296875,0.04420601766023541,342.04998779296875,357.8699951171875,349.7863630814985863636363636363636,-3.14464302459079677419579723884,21.031741658462773803279187014408,"(341.25037074269840043464800700911,349.28482508300568611795775553353,357.31927942331297180126750405795)",349.28482508300568611795775553353,53.280371819411000166736434809054,0,0,1056800,-100,2.9474256986404924541194784018177,-194.74510468228915451367131330864
GS,2024-04-12T09:30-04:00[America/New_York],389.489990234375,0.06751421399172024,389.489990234375,417.69000244140625,407.1500022194602272727272727272727,-4.97563186082271496023887487930,15.458519566541975286238934224882,"(389.37470437189564731121432540640,405.09385953397257519543974497402,420.81301469604950307966516454164)",405.09385953397257519543974497402,35.495278363932383954236075961635,0E+2,0,2814900,-100,4.2792117262533899433760787809647,-192.25665706601016397725350795264
ETN,2024-04-12T09:30-04:00[America/New_York],318.5,-0.018613302611445087,312.0299987792969,330.510009765625,318.2627286044034136363636363636364,1.59147369007341986035907596986,54.019415899817619691542517189113,"(306.65850560783305015661693715117,317.70781909338638682286648091298,328.75713257893972348911602467479)",317.70781909338638682286648091298,26.052630595129919485894735359129,33.281895103687497227762417986524,24.074085702474515088170277181801,2248300,-66.718104896312502772237582013476,4.2804881810093819895243228542215,-11.515029175276473894227552075881
UPS,2024-04-12T09:30-04:00[America/New_York],144.91000366210938,0.025028601887190673,144.91000366210938,152.27000427246094,149.1718181263316772727272727272727,-0.15674150443813868045938676369,35.155980893590868912845562768297,"(144.69732933397957428736559750014,148.62644749109758372450374235559,152.55556564821559316164188721104)",148.62644749109758372450374235559,28.005367424581281875243828256020,0,8.2977728965079321632234935828227,4121100,-100,1.8497255827765155863069494462542,-158.04759891352345534073397165883
NEE,2024-04-12T09:30-04:00[America/New_York],63.08000183105469,0.01298698197995738,62.54999923706055,65.37999725341797,63.80909104780717381818181818181818,0.011604941486386428936140365025,40.157951243624004385086014462511,"(62.303784557498178407011721929163,63.893281982854779271124297922117,65.482779408211380135236873915071)",63.893281982854779271124297922117,20.960538723255929056874933825584,16.012156317239782120815468013711,34.038302925253090763311726091633,9038700,-83.987843682760217879184531986289,0.71069244272882729256129799321452,-54.675009367089372620054713189347
LRCX,2024-04-12T09:30-04:00[America/New_York],957.0399780273438,0.014955205684963307,951.6300048828125,983.47998046875,969.2754572088068454545454545454545,-1.17684256103014196578510480112,43.302308375794089580685849525088,"(949.66711221931338770814188975296,968.64630985600789366280470416913,987.62550749270239961746751858530)",968.64630985600789366280470416913,14.263821453369752686420968239031,10.774687865059087856520281560967,31.381489616977517044434172912224,988400,-89.225312134940912143479718439033,14.404523409777453063416973510582,-130.64517922875036085672232436955
SCHW,2024-04-12T09:30-04:00[America/New_York],70.02999877929688,0.03193250864713961,70.02999877929688,72.37000274658203,71.56636324795809818181818181818182,-0.371046061739506105761944471245,20.927257404625976124811786468107,"(69.923754727840617354113478248174,71.407883727076363016779600722800,72.892012726312108679445723197426)",71.407883727076363016779600722800,25.171211405399997261670818414221,0,0,8614200,-100,0.62577339728806918321353279597553,-181.93411256636644248263628941251
HON,2024-04-12T09:30-04:00[America/New_York],196.16000366210938,0.0442874364818057,195.64999389648438,205.25,198.5009072043678981818181818181818,-2.35544386809802300621875275011,26.608916188280780813365582652990,"(192.91892405163809167424829422306,198.50436222519564279251397219277,204.08980039875319391077965016248)",198.50436222519564279251397219277,50.511758308094436948687619088100,4.5658831918561625163565338239645,5.1626645975573090955687209237487,3498600,-95.434116808143837483643466176035,1.9983678101911656055436657900725,-82.935061573017802428253341590113
T,2024-04-12T09:30-04:00[America/New_York],16.309999465942383,0.07329550497541634,16.309999465942383,17.610000610351562,17.16636362942782318181818181818182,-0.251723563095013099578681355669,4.934509820038499254655417854082,"(16.069562985858352966688859730040,17.005173032343198136703853352007,17.940783078828043306718846973974)",17.005173032343198136703853352007,31.237203427727584222925608171156,0,0,41764300,-100,0.17310371098583571334526558879055,-137.39704122739088113675537555132
BKNG,2024-04-12T09:30-04:00[America/New_York],3531.800048828125,0.02648374176872953,3521.929931640625,3637.8701171875,3587.045432350852272727272727272727,-12.5424854257689372269147151749,39.047728347505230163965226683094,"(3516.6453439005030401127936277818,3590.0541164172844625953257886887,3663.4628889340658850778579495956)",3590.0541164172844625953257886887,25.221688073988669092247422707246,5.7148511492465579146758644086964,36.672321016275102956282453610773,240800,-94.285148850753442085324135591304,68.732896455396571045212469972526,-134.64915838292695461456124202656
PGR,2024-04-12T09:30-04:00[America/New_York],203.89999389648438,0.014118621624245705,202.25999450683594,211.0,207.7563629150390654545454545454545,-0.42472435953026156239989361050,38.268072108905551670495219709559,"(200.63323231197099289192726131360,206.53983269338831207140552488257,212.44643307480563125088378845154)",206.53983269338831207140552488257,33.772982880603533136037670096327,16.432841525877259794684674259553,11.489255416193485528431535795766,5367700,-83.567158474122740205315325740447,2.7704910886884347133354871154287,-81.839196169555615242326276829266
ELV,2024-04-12T09:30-04:00[America/New_York],497.489990234375,0.04059472496806946,497.489990234375,518.5399780273438,507.0272716175426090909090909090909,-3.99060497200701473659104479074,33.132663082189279947396053995869,"(493.27947790520687259079806179118,507.11649825194883037871034178177,520.95351859869078816662262177236)",507.11649825194883037871034178177,48.238471763451377445368915067265,0E+1,18.452874100724343423324377153226,1188700,-100,5.1695975941024036748060828935319,-119.23408908291306998714559039496
C,2024-04-12T09:30-04:00[America/New_York],59.68000030517578,0.056293505357435804,59.68000030517578,63.459999084472656,61.60909063165838090909090909090909,-0.731185235909671995565847426786,23.154027839396225536965597908207,"(59.036076343179271922821168948783,61.346959122923636145049556693380,63.657841902668000367277944437977)",61.346959122923636145049556693380,33.999661173752080511593105464031,0E+1,4.7490914460569245891895466030613,28556400,-100,0.85377523141487682192553696999542,-103.37912639679902708017788125592
BLK,2024-04-12T09:30-04:00[America/New_York],763.4000244140625,0.08432288204826274,763.4000244140625,833.7000122070312,801.9763793945312636363636363636364,-13.72013313502445348626198321717,13.977451097657605037819623423652,"(758.64319948447729852668997127790,797.73461398599969439133818583686,836.82602848752209025598640039582)",797.73461398599969439133818583686,56.594128195920357905550546029004,0,1.3992361081071997859988617723365,1452900,-100,12.062647601923991165456891476092,-137.31257636518348360635369655736
PLD,2024-04-12T09:30-04:00[America/New_York],119.0,0.08616188846202606,119.0,130.22000122070312,124.6854546286843027272727272727273,-2.34970914812959563410167939041,12.804947108830731107127610140151,"(117.49988009697186345842531150689,124.02474292744698620473278386066,130.54960575792210895104025621443)",124.02474292744698620473278386066,28.820499991838950242496130904055,0E+13,0,3735300,-100,1.4690437625010709224377737974814,-145.54509214193015983731294563077
DE,2024-04-12T09:30-04:00[America/New_York],397.2699890136719,0.032794472271903435,397.2699890136719,412.8399963378906,408.0790904651988636363636363636364,-0.87368719116840442547217864218,25.610108812710344790999778385554,"(398.93017094141372335992999860494,408.22563454718385225867088401838,417.52109815295398115741176943182)",408.22563454718385225867088401838,22.202386617210483745078683127136,0E+1,51.882767156266976514624906516263,1885000,-100,4.6471136404328929569598874487537,-159.28203967257517080539539428944
MDT,2024-04-12T09:30-04:00[America/New_York],80.12999725341797,0.08055082214056374,80.12999725341797,87.1500015258789,84.01727225563742818181818181818182,-1.394418690750322658940593605495,14.786241161222997871464209056886,"(79.526541167090657620126986896505,83.533009145611948585045389728848,87.539477124133239549963792561191)",83.533009145611948585045389728848,61.445671057046825649102924981646,0,0,6562700,-100,0.99461372648237038196949116365392,-155.38427060193279191465359449069
