symbol,timestamp,price,change,min,max,average
AMZN,2024-04-11T12:06:24-04:00[America/New_York],187.62939453125,-0.04018954125845163,180.0,187.62939453125,183.395941162109375
MSFT,2024-04-11T12:06:24-04:00[America/New_York],426.20001220703125,-0.013025316054449768,417.8800048828125,426.2799987792969,423.09100341796875
GOOG,2024-04-11T12:06:23-04:00[America/New_York],159.52000427246094,-0.04768166312589123,151.94000244140625,159.52000427246094,155.833999633789064
GOOGL,2024-04-11T12:06:23-04:00[America/New_York],158.0749969482422,-0.0473398570144333,150.52999877929688,158.0749969482422,154.459500122070312
V,2024-04-11T12:06:24-04:00[America/New_York],274.4794006347656,0.01648482929215246,274.0,279.0799865722656,276.733941650390615
AAPL,2024-04-11T12:06:23-04:00[America/New_York],169.98500061035156,0.008718189610657946,167.77999877929688,171.47999572753906,169.428498840332033
META,2024-04-11T12:06:23-04:00[America/New_York],519.8099975585938,-0.07049304323260855,485.5799865722656,527.3400268554688,509.5090057373047
AVGO,2024-04-11T12:06:25-04:00[America/New_York],1360.1600341796875,-0.026218301585069256,1317.5,1363.2099609375,1338.7280029296875
NVDA,2024-04-11T12:06:25-04:00[America/New_York],890.0700073242188,0.014929822337005579,853.5399780273438,903.6300048828125,881.58100585937503
TSLA,2024-04-11T12:06:25-04:00[America/New_York],172.4001007080078,0.019283763055882724,164.89999389648438,176.8800048828125,171.605009460449216
LLY,2024-04-11T12:06:23-04:00[America/New_York],761.3099975585938,0.021402159421821314,757.239990234375,784.2100219726562,768.85700073242188
JPM,2024-04-11T12:06:22-04:00[America/New_York],194.67550659179688,0.028080361329338284,194.67550659179688,200.3000030517578,197.527549743652343
MA,2024-04-11T12:06:21-04:00[America/New_York],466.9440002441406,0.030371507481011244,466.9440002441406,481.57000732421875,475.08640136718751
UNH,2024-04-11T12:06:19-04:00[America/New_York],444.7799987792969,0.1009096668605759,444.7799987792969,494.70001220703125,462.395001220703125
XOM,2024-04-11T12:06:22-04:00[America/New_York],120.78739929199219,-0.03912079758941586,116.23999786376953,122.19999694824219,119.761740112304687
WMT,2024-04-11T12:06:23-04:00[America/New_York],60.33000183105469,-0.00265919340167041,59.15999984741211,60.619998931884766,59.8629997253417969
HD,2024-04-11T12:06:24-04:00[America/New_York],348.8399963378906,0.09061524820790777,348.8399963378906,383.6000061035156,361.294998168945315
PG,2024-04-11T12:06:21-04:00[America/New_York],156.15499877929688,0.03756549288568949,155.4499969482422,162.25,157.719500732421877
JNJ,2024-04-11T12:06:24-04:00[America/New_York],149.02000427246094,0.05796825353954898,149.02000427246094,158.19000244140625,153.594998168945313
ORCL,2024-04-11T12:06:22-04:00[America/New_York],123.30999755859375,0.0183106682635289,121.75,126.23999786376953,124.340000152587891
COST,2024-04-11T12:06:10-04:00[America/New_York],728.6950073242188,0.00537105705795263,704.8800048828125,732.6300048828125,717.11350097656252
ABBV,2024-04-11T12:05:49-04:00[America/New_York],167.75999450683594,0.07874800173553005,167.75999450683594,182.10000610351562,173.550999450683595
MRK,2024-04-11T12:06:22-04:00[America/New_York],126.2249984741211,0.04338763627532897,126.2249984741211,131.9499969482422,128.508499908447268
CVX,2024-04-11T12:06:22-04:00[America/New_York],160.38999938964844,-0.016799757855969023,157.74000549316406,162.6699981689453,160.566001892089844
CRM,2024-04-11T12:06:21-04:00[America/New_York],297.610107421875,0.011852996018062905,294.1400146484375,304.739990234375,300.956011962890625
AMD,2024-04-11T12:06:26-04:00[America/New_York],169.19009399414062,0.06260685442469786,165.8300018310547,183.33999633789062,173.656008911132814
NFLX,2024-04-11T12:06:04-04:00[America/New_York],620.8150024414062,-0.022203719513451174,607.3300170898438,636.1799926757812,620.52550659179687
BAC,2024-04-11T12:06:23-04:00[America/New_York],36.27920150756836,0.04326995623962569,36.27920150756836,37.91999816894531,37.236919784545898
KO,2024-04-11T12:06:08-04:00[America/New_York],58.98500061035156,0.03587773265569148,58.91999816894531,61.18000030517578,59.7545001983642571
TMO,2024-04-11T12:06:20-04:00[America/New_York],574.625,0.011329849320743476,570.6099853515625,589.2000122070312,577.26250610351561
LIN,2024-04-11T12:06:15-04:00[America/New_York],452.5299987792969,0.02539198905699812,450.489990234375,464.70001220703125,459.612002563476565
PEP,2024-04-11T12:06:18-04:00[America/New_York],168.33999633789062,0.0381120986132297,168.33999633789062,175.00999450683594,170.53799743652344
ADBE,2024-04-11T12:06:25-04:00[America/New_York],483.5400085449219,0.041736023194326656,483.5400085449219,504.6000061035156,492.272998046874995
ACN,2024-04-11T12:06:21-04:00[America/New_York],324.54998779296875,0.063645014543417,324.3999938964844,346.6099853515625,333.318997192382815
DIS,2024-04-11T12:06:22-04:00[America/New_York],116.93000030517578,0.04437724973921262,116.93000030517578,122.81999969482422,119.05999984741211
