symbol,timestamp,currentPrice,rd,min,max,avg,macd,rsi,bollingerBands,ema,adx,stochK,stochD,volume,williamsR,atr,cci
COP,2024-04-19T11:40:16-04:00[America/New_York],129.58999633789062,-0.018148943909084007,127.27999877929688,133.52000427246094,130.665624618530273125,0.39638349353329899153884240806,51.191622372601802103781642334661,"(126.11125572638184681821851842686,129.90219540379951815591262195385,133.69313508121718949360672548084)",129.90219540379951815591262195385,33.239533056954249692910621991001,29.240498016355781241962841921648,16.413512215410466238865935169479,1337889,-70.759501983644218758037158078352,1.6225653153370348911895180609303,-47.085895477402765819864376195912
BX,2024-04-19T11:40:06-04:00[America/New_York],119.2300033569336,0.09241068898133491,119.2300033569336,132.0,125.775000572204590625,-2.64337912061313029751560926625,28.901022433177461630514261680612,"(117.26483280513549486663664301213,124.95779347555881560075625531019,132.65075414598213633487586760825)",124.95779347555881560075625531019,29.969565008238051441204712143581,0E+1,6.1660702416767248069231155270983,1235078,-100,1.9544417242279678428137055327249,-140.14613279922317311182918293366
MS,2024-04-19T11:40:09-04:00[America/New_York],91.372802734375,0.029600688395639563,86.19000244140625,94.16000366210938,91.122675418853760625,-1.157646073708918775171801755150,47.552532085196575965729094209139,"(85.797787020136021770884102867820,90.876579620649995517405147144614,95.955372221163969263926191421408)",90.876579620649995517405147144614,27.303538725037987305172759420692,60.617579740600455918213083035500,51.239011360814062583971381298107,2208114,-39.382420259399544081786916964500,1.4398476122244939633802179988567,-5.3032719882044386359140485328832
TXN,2024-04-19T11:40:14-04:00[America/New_York],163.35000610351562,0.06233855801514712,163.35000610351562,174.2100067138672,168.758750915527345,-2.34191056122197145781197964461,31.209617675576456053881913861923,"(161.85704551442483057615910011098,168.22156477298005816342461795433,174.58608403153528575069013579768)",168.22156477298005816342461795433,24.576695302544635249828911285192,0,0,1967487,-100,2.3761382727760634453407010484479,-148.54229248651602356648431558420
AMGN,2024-04-19T11:40:07-04:00[America/New_York],265.9700012207031,0.06453997478478742,262.75,284.32000732421875,270.203754425048828125,-4.92785663679063652792111334723,31.277348373410452926651367530027,"(257.60675231183693569809227185480,269.85521529569295169830252737786,282.10367827954896769851278290092)",269.85521529569295169830252737786,45.402661922060732749786915080992,12.470953939981228598106539648020,4.1569846466604095327021798826733,771048,-87.529046060018771401893460351980,4.0278120236582064747265521121153,-74.047058835640202958599272790381
UNP,2024-04-19T11:40:10-04:00[America/New_York],230.72500610351562,0.06182648324765713,229.22999572753906,245.92999267578125,237.466561317443845,-3.93582525321850625122868568390,17.148996831888155475360823792165,"(225.81622518693843483336861895768,236.21314348264156527680340153580,246.61006177834469572023818411392)",236.21314348264156527680340153580,41.528239288267111986468713830391,8.5282970911679901583394198753123,3.9456405239112396617352077285367,538864,-91.471702908832009841660580124688,2.0213615448017388626841994672102,-97.222044565134521743114820250099
ISRG,2024-04-19T11:40:17-04:00[America/New_York],365.6650085449219,0.0837530083431842,365.6650085449219,399.0899963378906,383.677186965942384375,-6.46631865137092720169238516305,24.526019057677725703666563836233,"(365.33076272379221878165665398190,382.46229318547395094814823033436,399.59382364715568311463980668682)",382.46229318547395094814823033436,41.104846933477039386877070737292,0,0,1612761,-100,6.5757921612280076314188248646177,-139.23391915650857293884768884263
SPGI,2024-04-19T11:40:01-04:00[America/New_York],412.1499938964844,0.031261059887042225,408.55999755859375,435.0,422.17187309265136875,-3.65963887525608669427527892448,32.344464862458681093423638081898,"(402.37665923368477979973292507197,419.33411594604307256118599157813,436.29157265840136532263905808429)",419.33411594604307256118599157813,26.624130138564713324806314957053,12.067214581145042016806722689076,13.389335226278039215686274509804,337916,-87.932785418854957983193277310924,3.9660807934050461333032416822748,-96.584964777126746240004843990816
LOW,2024-04-19T11:40:17-04:00[America/New_York],231.21499633789062,0.09231342905843033,228.35000610351562,254.72999572753906,237.83406162261962875,-6.31730068613004971186613112285,25.809285979049937494437966322527,"(221.73191040235638437250223746479,237.00648064971042473630304310762,252.28105089706446510010384875045)",237.00648064971042473630304310762,45.895804839930175111989711692113,10.622877659255468733399178625231,4.7150806465909144668414366863567,754664,-89.377122340744531266600821374769,2.6278645318398378336530735199732,-75.864123252995081348123402982773
RTX,2024-04-19T11:40:09-04:00[America/New_York],102.19000244140625,-0.047780208350608214,97.52999877929688,102.19000244140625,100.163749694824219375,0.925201647241876598723920444764,72.272267757721107793911841302312,"(97.189601268201759153514865505312,100.24155753525235432698150190189,103.29351380230294950044813829847)",100.24155753525235432698150190189,32.019067597109983329987733661131,96.680580023964402420281162000662,76.486901025219643185519560261953,1942002,-3.3194199760355975797188379993379,0.97288644850526246938306572380104,92.108449122614953155322081030601
NKE,2024-04-19T11:40:14-04:00[America/New_York],95.98999786376953,-0.021387470047239978,88.83999633789062,95.98999786376953,92.049374103546143125,0.341970013096325039515043915359,65.371199192900354889029176340635,"(88.573649232950157605203481750493,93.095050345181568490914227144471,97.616451457412979376624972538449)",93.095050345181568490914227144471,28.107832667038598597696175007205,97.014909922453432126405778189265,97.11147226298710202456993531007,3958449,-2.9850900775465678735942218107354,1.2217032373786508979162734863032,134.45742739846526535057297816981
GEV,2024-04-19T11:40:17-04:00[America/New_York],140.20010375976562,0.012814395563627063,122.69999694824219,142.02000427246094,134.2120076497395826666666666666667,-1.33224091710226481596721348396,54.979339604548460416621016500845,"(125.14379541917908578806785995222,135.68624709486049893936942847632,146.22869877054191209067099700042)",135.68624709486049893936942847632,10.931552986601992115056454242126,58.764632400487364156290763970247,49.32853810410476366705677825005,1875025,-41.235367599512635843709236029753,4.3804095394957270196519639961219,74.061426255433182592707324904330
PM,2024-04-19T11:40:03-04:00[America/New_York],92.16999816894531,-0.006003005958038984,88.5999984741211,92.16999816894531,90.431250095367433125,-0.221133451898068598912140173511,59.954843915146486404419162522913,"(88.444066378001705024145043453593,90.564418793406692474567276670432,92.684771208811679924989509887271)",90.564418793406692474567276670432,35.602788578615754642073787332150,87.073195694042423376133286568971,66.260199666911604259213440666657,1239631,-12.926804305957576623866713431029,0.99856534856577542691456794398276,115.51561643708307040670917036683
PFE,2024-04-19T11:40:15-04:00[America/New_York],25.78499984741211,0.07081081630947351,25.389999389648438,27.75,26.4765623807907105625,-0.554092419734908292591214419310,25.737301563067409447093402490943,"(24.805755225309768716345625096334,26.320469042655797966906509017567,27.835182860001827217467392938800)",26.320469042655797966906509017567,35.907101319447395792334712287051,14.468873554031384247842827210021,4.8229578513437947492809424033403,13222063,-85.531126445968615752157172789979,0.34929669101285615732716296067166,-79.303093005977140710066982792461
GS,2024-04-19T11:40:16-04:00[America/New_York],405.5950012207031,0.028956884651314685,389.489990234375,417.69000244140625,405.56281280517578125,-4.06676252783510721451946882294,46.097731415919018407229252800232,"(391.02737375932749307807497150410,405.28947828741853252201376110915,419.55158281550957196595255071420)",405.28947828741853252201376110915,23.142986843283915030040161852759,54.207334485145847496451088709429,49.528763472338350771447373737167,860522,-45.792665514854152503548911290571,5.3265684204039971797454944134170,-8.4731247958714024086903194832262
SYK,2024-04-19T11:40:17-04:00[America/New_York],324.9800109863281,0.09190483857158603,324.9800109863281,357.8699951171875,344.5562515258789125,-6.77968536474259624988546372526,10.838568210196471965151492195819,"(324.06882882058038839482460040400,342.12406339157040922440190197233,360.17929796256043005397920354066)",342.12406339157040922440190197233,55.710902276050124996317320227829,0,0,397262,-100,3.5502256317121099722416163880284,-178.16772637195575415646019075531
ETN,2024-04-19T11:40:05-04:00[America/New_York],308.55999755859375,0.013176395080255532,308.55999755859375,330.510009765625,316.20000076293945625,-0.64492747578206927904607073542,40.081145331915627194013302476034,"(302.78181889145599701130273365981,314.30820251273465946680756664362,325.83458613401332192231239962744)",314.30820251273465946680756664362,17.403156729298439883517198795674,0,0,944978,-100,4.2830263846598662866820891369689,-123.89053040999937236312295769782
UPS,2024-04-19T11:40:16-04:00[America/New_York],143.84500122070312,0.032194062469971134,142.25,152.27000427246094,147.341563224792480625,-1.44929404559642713892629337979,38.008287022890497935520132475817,"(139.80155468753460839095565351151,146.21737794141799298717847256752,152.63320119530137758340129162353)",146.21737794141799298717847256752,33.568707201935016006230633651357,13.247525831598103149437567875879,5.7724470557321941763801604232923,892204,-86.752474168401896850562432124121,1.4999125702133655063295241811807,-91.654453370169180160170552507815
NEE,2024-04-19T11:40:16-04:00[America/New_York],64.43000030517578,-0.008136449053437547,61.70000076293945,65.37999725341797,63.66125035285949725,-0.050033421769754213571701790671,55.022055996632165457169083292111,"(61.922411183381207752212436819681,63.696838162984540459073819272948,65.471265142587873165935201726215)",63.696838162984540459073819272948,14.746601832899611511526674944955,65.624991403175954201624555375607,57.13142091059401509200787087764,3665913,-34.375008596824045798375444624393,0.77129468962893281206614782624955,68.784608438222375434298946857976
HON,2024-04-19T11:40:06-04:00[America/New_York],193.7899932861328,0.05583438106634446,190.36000061035156,205.25,196.46874809265136625,-3.25457193887396382242933598682,33.354357604057773343406063817568,"(188.28055626208367183219556485608,196.08594712319122750713888757894,203.89133798429878318208221030180)",196.08594712319122750713888757894,49.710269401646328689594493054205,20.838343114960866737657270721781,8.404196443387236153973838865123,1029051,-79.161656885039133262342729278219,2.2112759490621960012853759407628,-70.911980008764140097901611108385
SCHW,2024-04-19T11:40:11-04:00[America/New_York],73.625,-0.017763391307172544,70.02999877929688,73.625,71.9115624427795425,0.109870342939124433210008980397,62.103214978284213316750225374110,"(70.318814969837817642841434958020,72.155516266858570134661295562811,73.992217563879322626481156167602)",72.155516266858570134661295562811,20.701268770173993237082262267254,93.376692091386272158468922111144,77.61911273078921094989557852469,2662546,-6.6233079086137278415310778888555,0.88582510938054005470220179020581,148.78777635360350932441029755790
LRCX,2024-04-19T11:40:05-04:00[America/New_York],878.5800170898438,0.09571105482195445,878.5800170898438,983.47998046875,953.19937515258790625,-16.29775642453981035238715837864,27.701415419698903889047103385829,"(880.93482722094116218124791245872,942.90128548965360267799983257348,1004.8677437583660431747517526882)",942.90128548965360267799983257348,18.414546325433453180772121768229,0,0,307245,-100,16.702249162589180554666601124062,-229.76707607670145871725642545546
MU,2024-04-19T11:40:17-04:00[America/New_York],107.33000183105469,0.0895750073226397,107.33000183105469,128.00999450683594,121.072499275207519375,-1.16421151042391200582023937255,29.224491424215689031480657283018,"(108.35991343698590830081616550099,118.76600959518084858621138251626,129.17210575337578887160659953154)",118.76600959518084858621138251626,21.690464231371088440687671354666,0,0,13278684,-100,3.5713333325216173375071513814933,-251.57233721713291644451153723358
BKNG,2024-04-19T11:40:02-04:00[America/New_York],3439.360107421875,0.05196417232107359,3430.139892578125,3637.8701171875,3545.26934814453125,-44.3000231968329856920690844383,32.166463539745388673438322498032,"(3388.2125453461800929835116619519,3528.1458248473748087455953352303,3668.0791043485695245076790085087)",3528.1458248473748087455953352303,29.574584393677351076179369076679,3.4859035326086956521739130434783,1.1619678442028985507246376811594,91953,-96.514096467391304347826086956522,66.669089832438317765995942521949,-130.49236544565959032785381904390
PGR,2024-04-19T11:40:17-04:00[America/New_York],214.5800018310547,-0.03752052138104363,202.25999450683594,214.5800018310547,208.356874465942385,0.70947382463687558179072662391,66.830042846409346238250251682909,"(202.38277790529551405692796750236,208.38862774335942518608087337751,214.39447758142333631523377925266)",208.38862774335942518608087337751,24.859183531393690767866543393065,98.876409998297916228231490600899,80.88796267328530767645470760729,1311354,-1.1235900017020837717685093991007,2.6344544118842757283940657614631,182.21290510024840202079907849690
T,2024-04-19T11:40:18-04:00[America/New_York],16.34000015258789,0.07159092054386751,16.09000015258789,17.610000610351562,16.871875047683715875,-0.365861177730765357200865784361,21.761259606830195811097282433437,"(15.547820449857294961472288264553,16.721878030014799835287960916932,17.895935610172304709103633569311)",16.721878030014799835287960916932,31.194155532624512099641188616546,13.966488185620295548425129061603,9.6834403331646831717462825936813,17252862,-86.033511814379704451574870938397,0.16334607148020975452419557082467,-66.994412780319397807244463536302
BLK,2024-04-19T11:40:15-04:00[America/New_York],751.4849853515625,0.09861464034026234,747.2999877929688,833.7000122070312,786.6859436035156375,-21.09377648383758453713375551688,19.373871157476586229243677608073,"(724.37351380850497900923409647905,780.45010911574419396814910334960,836.52670442298340892706411022015)",780.45010911574419396814910334960,57.908106807546876725835037715713,4.5797738399780422954650837380020,3.0694870838976146488858451432171,214932,-95.420226160021957704534916261998,10.918644126930784091163727935547,-106.04204227936091262219184626765
ELV,2024-04-19T11:40:06-04:00[America/New_York],534.1522827148438,-0.03010819869066436,497.489990234375,534.1522827148438,509.54201698303221875,0.35565819500145249085310093139,66.078704358821277989834975534062,"(493.22564271588144080907047095369,512.86549244596625386033713518512,532.50534217605106691160379941655)",512.86549244596625386033713518512,35.976027409583723830662234769763,88.088171027508471774536516977513,67.700685381857961097022198270823,491913,-11.911828972491528225463483022487,7.2393886769926082321900663905178,209.58929691762612332448099497729
C,2024-04-19T11:40:17-04:00[America/New_York],59.25,0.06309300399379013,57.02000045776367,63.459999084472656,60.563749790191650375,-1.238374063572849706726257371664,37.014123668703640662681851218095,"(56.415145114206568335472460398118,60.149083114434158164856014106825,63.883021114661747994239567815532)",60.149083114434158164856014106825,28.993706509916163776217218950990,32.412779012071205829319351280812,22.674398080971018786680207292341,4060486,-67.587220987928794170680648719188,0.90312579578175895360253918780468,-70.063963465253165432504588684171
PLD,2024-04-19T11:40:04-04:00[America/New_York],103.44000244140625,0.20565196228119242,103.44000244140625,130.22000122070312,119.793125152587889375,-5.84050852022776696315341629374,5.062150261468400912091287862796,"(100.75824997886478156975929969420,117.29928262205804041998800035651,133.84031526525129927021670101882)",117.29928262205804041998800035651,37.122539633212628528385416550964,0,0,2400191,-100,1.7861857125804864190520678789606,-165.06741527532564956032176728017
MDT,2024-04-19T11:39:58-04:00[America/New_York],79.41000366210938,0.0888123663597545,79.08000183105469,87.1500015258789,82.584375381469726875,-2.023051949150063155249879080764,17.768848798021094756615084078601,"(76.579589663080709224942864120159,81.994100324471167131639710432365,87.408610985861625038336556744571)",81.994100324471167131639710432365,61.333722437941501630436690218506,3.8150493970133623686813148487326,1.6955775097837037630899151691864,1679888,-96.184950602986637631318685151267,0.85881817323258480725447345762901,-96.101234148347806906575765515932
DE,2024-04-19T11:40:18-04:00[America/New_York],401.2749938964844,0.02304376628262984,393.010009765625,412.8399963378906,404.652187347412109375,-3.05141675714186182490193212498,41.878317743014840549917134685614,"(390.25680030605533180527081493460,403.56411781851287102713806643357,416.87143533097041024900531793255)",403.56411781851287102713806643357,26.686504448753642242743290817014,37.930208651371096253014646771632,30.174385002721702002108268652062,238540,-62.069791348628903746985353228368,4.3676124521860632105622347775901,-52.420843611741481739571033100623
TJX,2024-04-19T11:40:09-04:00[America/New_York],92.70999908447266,0.08588048946681644,92.66000366210938,101.41999816894531,95.94874954223633,-2.143999739767684943430810843222,18.275131118383876581689657534287,"(90.393659167417640532924628086378,95.577309613075450730836801111750,100.76096005873326092874897413712)",95.577309613075450730836801111750,57.003351260103554547130886144631,0.53300039448372183389184022635306,0.72952087065340255267233135655513,1023827,-99.466999605516278166108159773647,0.99586418747995173320059271732478,-110.32247316380184528136285852184
LMT,2024-04-19T11:40:15-04:00[America/New_York],463.04998779296875,-0.017983144114998947,447.57000732421875,463.04998779296875,453.448747634887696875,0.71284393066331686819158612653,66.774172850557255916202365331499,"(447.68128969738420212443506815300,454.63585102294509449857279447179,461.59041234850598687271052079058)",454.63585102294509449857279447179,25.177646083300981985944007448573,96.328397096748464626591869832239,80.418638158642179657336947771997,442438,-3.6716029032515353734081301677611,3.9206080156894451606602990257297,269.28842042819128714088812602230
BA,2024-04-19T11:40:15-04:00[America/New_York],171.4499969482422,0.1116120417214291,167.82000732421875,192.99000549316406,178.08500003814697,-5.92318002527428251661584800595,19.096676879098892180365303680253,"(161.02769596993300923323257923866,176.83906233714146973577478443148,192.65042870434993023831698962430)",176.83906233714146973577478443148,60.318757733382634977089319517733,14.201838696197290860247149423915,10.993711818199937805902135195909,2025171,-85.798161303802709139752850576085,1.7987019484513675785908516000462,-66.342231492214600299395929788291
VRTX,2024-04-19T11:40:05-04:00[America/New_York],394.6000061035156,0.05600345234611776,393.1000061035156,420.4800109863281,402.69812965393065625,-6.14771842117668552791602876671,24.941021155279938005022691235902,"(385.03652890659577118117916812730,401.39321103865589315376125171813,417.74989317071601512634333530896)",401.39321103865589315376125171813,41.674883784438006464183639490375,5.2910041518967673609560221515245,2.2104696978993629048959336250984,367511,-94.708995848103232639043977848475,4.1360126002842215463663789680523,-83.852475828949128489414534610807
CI,2024-04-19T11:39:47-04:00[America/New_York],351.30499267578125,0.032723945278594,346.0799865722656,364.0799865722656,355.77406120300291875,-3.83875832642389011235524258857,33.837961147377289090829718935743,"(341.72715021021392977351518330496,354.13196097738788367659634517137,366.53677174456183757967750703778)",354.13196097738788367659634517137,48.713331070574334252626741425597,26.617446784695013836290257386092,13.457321004006951186397112931076,438977,-73.382553215304986163709742613908,3.7452644955056390289180966046645,-66.598699922706034145205701092001
ABNB,2024-04-19T11:40:11-04:00[America/New_York],158.52499389648438,0.039009532950278834,155.60000610351562,165.4199981689453,160.35281276702880875,-1.55571158459424109951072193727,42.959319154639042546897021740214,"(155.06821714007308772595686332310,160.34200662400263747468233112680,165.61579610793218722340779893050)",160.34200662400263747468233112680,22.186406634656930500605591574910,24.830119661042490679788694854752,28.848267863881600568987418660728,1075124,-75.169880338957509320211305145248,3.2757061988509862872233537146197,-69.377393680050835279597428886237
REGN,2024-04-19T11:40:05-04:00[America/New_York],893.7249755859375,0.07144491407302074,893.7249755859375,969.3099975585938,927.64656448364256875,-17.49409965613084766013598441704,20.274409242214458658735398123723,"(869.54536470283033466405165629992,920.84091445482547000360736412973,972.13646420682060534316307195954)",920.84091445482547000360736412973,40.795615930203719184887130775528,0,3.0658800440291850230864570352573,160169,-100,12.453407377350853097409868679589,-85.042983162208862177151310827554
CB,2024-04-19T11:40:17-04:00[America/New_York],248.9250030517578,0.03938178381029149,243.52999877929688,259.1300048828125,249.988436698913575,-3.45764818273628096343761216112,39.788255774318803287185500657232,"(239.39604191203903402207358598993,249.37235140530688163234525995188,259.34866089857472924261693391383)",249.37235140530688163234525995188,47.048458066336022224091311965198,32.916409095309944148417212155025,14.754928612391668252207637114226,326100,-67.083590904690055851582787844975,2.0707587168555706896216074291014,-25.915420497423956669022988225171
BSX,2024-04-19T11:40:16-04:00[America/New_York],67.2300033569336,0.018396766624845427,67.2300033569336,68.83999633789062,68.09749984741211,-0.210426196775310462651983651509,37.214550815439674139194271434146,"(67.020077909991969357916282192785,68.032142252070219339690277595911,69.044206594148469321464272999037)",68.032142252070219339690277595911,18.957401146134513408353122920055,0E+1,9.792799044815284553866702984915,2495863,-100,0.63910298553616029665412712052855,-152.64067068580812279270207360449
BMY,2024-04-19T11:40:18-04:00[America/New_York],48.53499984741211,0.10501566924020982,47.84000015258789,54.22999954223633,50.4184372425079349375,-1.538502005722737793099697409691,21.267595856094080298393764137112,"(46.135424393428139344849706631737,50.089233352533473254399932099393,54.043042311638807163950157567049)",50.089233352533473254399932099393,55.719113305270649766019514952105,10.466863835977209427149683480048,5.7981871760284018164050682153113,2454367,-89.533136164022790572850316519952,0.51856284796969258205109648971378,-78.225828370256820905044793921961
MMC,2024-04-19T11:40:16-04:00[America/New_York],201.10499572753906,0.023667346835216114,196.2899932861328,205.97999572753906,201.49343681335449375,-1.68704627170212782708379208708,45.028367802509746831755501490217,"(195.24490392980347471897953354791,201.20954159884288287768957702583,207.17417926788229103639962050375)",201.20954159884288287768957702583,43.783942590058606127317638179424,46.076524562971321306338978948904,36.953726255210439792353133307567,591379,-53.923475437028678693661021051096,2.1461518611393344152494835693040,-11.633531860668282723756933009205
ADI,2024-04-19T11:40:17-04:00[America/New_York],186.4550018310547,0.05730821497465921,186.4550018310547,204.1199951171875,194.0246858596801775,-2.29425346320088729975396834757,34.116076401877209440124044534773,"(184.21093709474436547220623600321,192.99572514503303906030768671802,201.78051319532171264840913743283)",192.99572514503303906030768671802,29.939745420049887774488001236277,0,0,707597,-100,2.7701072562375145163536512864935,-164.08854550042435037295771700662
SBUX,2024-04-19T11:40:15-04:00[America/New_York],87.61000061035156,0.04136118617509295,84.91999816894531,91.52999877929688,87.377499580383300625,-1.241436429995604116364932689059,41.983972446025550653456900884027,"(83.539467492703146585642424540580,87.401323335283917535247906283031,91.263179177864688484853388025482)",87.401323335283917535247906283031,42.455052014844603569546841738098,36.748668764402821603588431294529,28.278720276714961454686366066099,5024706,-63.251331235597178396411568705471,0.98423855099382354337786393456032,5.0906151837865031211330210912072
ADP,2024-04-19T11:40:07-04:00[America/New_York],242.9199981689453,0.027308429463478324,241.49000549316406,250.00999450683594,245.061876296997069375,-1.63359907612882601021678934041,39.377357966477927371742586270728,"(240.24440068893637663633406021453,245.02135522983715756391028260185,249.79830977073793849148650498917)",245.02135522983715756391028260185,34.558361882297886970051073646205,14.942464591448265990772333475955,11.633520892759471590455999956878,332030,-85.057535408551734009227666524045,2.3350546804840704092994071575803,-89.338992974251987974077939470272
ANET,2024-04-19T11:40:03-04:00[America/New_York],252.98500061035156,0.12757779493194368,252.98500061035156,299.75,281.83093929290771,-8.48068164745292663864211619612,26.877132715182971368464393818750,"(242.04932134765333455862915529122,275.56037134704416004342758803051,309.07142134643498552822602076980)",275.56037134704416004342758803051,28.928458318694752936117526881793,0,0,663986,-100,6.3643488889730183235329280235479,-129.47367797152434963779367086028
FI,2024-04-19T11:40:18-04:00[America/New_York],147.77999877929688,0.07533480160901829,146.39999389648438,159.82000732421875,153.42562675476074375,-3.22447580610503861770287278450,22.307323731817083536485912851707,"(142.88238882652155829409745326747,152.18793589520143399402510462784,161.49348296388130969395275598821)",152.18793589520143399402510462784,58.530237080409704373068460189450,10.154552650636910733539237556411,6.3527707759070565126910108411447,888232,-89.845447349363089266460762443589,1.3825991125308519236617600983688,-102.04709404448509797440036858179
CVS,2024-04-19T11:40:05-04:00[America/New_York],69.75499725341797,0.12543887430850245,68.5999984741211,79.76000213623047,72.45531225204467875,-2.721436520107979430301685977303,22.883016812209575116123668047172,"(64.979762770346332726000828530276,72.064793520822220706760111620029,79.149824271298108687519394709782)",72.064793520822220706760111620029,53.343079673024298451308399064523,9.5061615987189791378142143266748,5.336075310173026781565685997861,2569682,-90.493838401281020862185785673325,1.2551644810496034378206001137779,-67.243213769280529805305751913950
AMT,2024-04-19T11:40:17-04:00[America/New_York],171.64500427246094,0.13130721466820722,171.0,197.58999633789062,183.835937500000001875,-6.54182082715178847032941144545,15.924885499036958642499402043864,"(163.82088780622644615442852031861,181.63366854787429560554079848952,199.44644928952214505665307666043)",181.63366854787429560554079848952,53.359162437074837713135573306789,2.3566108422719356332091965301162,0.78553694742397854440306551003873,923878,-97.643389157728064366790803469884,2.3720652905886097347656346618635,-103.53856637086616135912924814725
KLAC,2024-04-19T11:40:03-04:00[America/New_York],638.7899780273438,0.08557485816755088,638.7899780273438,710.8800048828125,682.90312576293946875,-10.73673205558336888733896333171,31.186530626343086127910853262955,"(637.91936849301335204496291329821,677.29478792337168958071260632744,716.67020735373002711646229935667)",677.29478792337168958071260632744,16.942146289006029627331395123851,0,0,176193,-100,11.224960305979093322063159587551,-221.71686293237931168127090442942
MDLZ,2024-04-19T11:40:16-04:00[America/New_York],67.33999633789062,0.038000052315848284,65.87000274658203,70.0,67.604375362396240625,-0.831993176753778268297597240360,38.521530041172770855300025401757,"(65.110300948136493753233510857704,67.524549480137845251391667103986,69.938798012139196749549823350268)",67.524549480137845251391667103986,52.944181166665889763498105501853,31.210061083762888589162331369882,24.132972867319204991279124539385,2732293,-68.789938916237111410837668630118,0.63752225256417430059927728680554,-23.382572430407816019720600399907
SNPS,2024-04-19T11:40:13-04:00[America/New_York],515.9600219726562,0.09718281369613964,515.9600219726562,578.8699951171875,557.0999984741210875,-11.87063745896798560474095905273,17.025546204358064373821994449263,"(508.87857532935531102688899924749,549.55101148209952575208153924108,590.22344763484374047727407923467)",549.55101148209952575208153924108,25.425919394013978178808376059464,0,0,391095,-100,8.7068979076686262563933698571792,-169.16751976658213334005192888176
PANW,2024-04-19T11:40:16-04:00[America/New_York],280.8974914550781,0.011376881611175237,265.20001220703125,284.1300048828125,276.17984390258789375,-0.92369916991721831341842104279,52.252860321707728318267160564838,"(266.72797610920775889078943035186,278.13282202660048443998056552818,289.53766794399320998917170070451)",278.13282202660048443998056552818,22.803479930398218028149638363023,76.685287307997714922919843712249,71.27088983010822086389496583037,1911221,-23.314712692002285077080156287751,3.7129313528831123254825787590009,67.242095970193398564959579488180
HCA,2024-04-19T11:38:40-04:00[America/New_York],303.4700012207031,0.09012681818310762,297.0,333.5299987792969,322.620002746582034375,-6.71403328898461795987167154845,23.680062162002430315180886869774,"(298.79418576966036658236323676031,319.45156751210815589338218837833,340.10894925455594520440113999635)",319.45156751210815589338218837833,44.445839901939178720640530198406,16.662383358443682929739164005958,5.5541277861478943099130546686527,504252,-83.337616641556317070260835994042,3.9894769878504168644038578182168,-170.15631490991347857669241231548
GILD,2024-04-19T11:40:12-04:00[America/New_York],66.3949966430664,0.09358366357588532,66.16000366210938,73.25,69.186562538146971875,-1.678094613077096136784786528270,15.456546910737221949045529843130,"(64.542000168571292099967147777328,68.805097526508813596734069660577,73.068194884446335093500991543826)",68.805097526508813596734069660577,56.461793669779467836696183937290,3.0478989476182680390067119768498,1.0159663158727560130022373256166,2447846,-96.952101052381731960993288023150,0.72091275144144771519081211656521,-110.49500964259509296680236560951
CDNS,2024-04-19T11:40:10-04:00[America/New_York],283.69000244140625,0.08863401582525851,283.69000244140625,312.1300048828125,303.972497940063471875,-5.21377543801450821318025007355,21.661331581176325913982463506017,"(283.83748530274118901604659396824,301.14743114546492650903725563098,318.45737698818866400202791729372)",301.14743114546492650903725563098,21.301608943467383568584365693168,0,0,575980,-100,4.3145619327458729474025887129602,-222.21597246335968574085413763401
SHW,2024-04-19T11:40:16-04:00[America/New_York],309.1650085449219,0.10988103389513443,308.3800048828125,347.3299865722656,324.5428123474121125,-9.54616852242905424639216082379,13.826214859892908180337615453294,"(298.62071137563670548971870581393,322.33276338920240065603295724761,346.04481540276809582234720868129)",322.33276338920240065603295724761,34.578239814176379995812747914096,1.9630003846177952246350710321797,2.9715789880687519052822870306493,440036,-98.036999615382204775364928967820,3.3251141561097307642613937434298,-99.362114715158290329513537108449
WM,2024-04-19T11:40:01-04:00[America/New_York],206.66000366210938,0.03044799634161305,204.97999572753906,213.14999389648438,207.657498359680176875,-1.89410435834527923454771740013,36.517808760266157451980821241316,"(202.23525458449084146386656717816,207.51135873788385817151236709925,212.78746289127687487915816702034)",207.51135873788385817151236709925,45.105523703252530878379592283068,17.573309242742593530086549475816,10.251110359166945901781392227033,419059,-82.426690757257406469913450524184,1.6358416992676883338275598745005,-38.573168925619380304627315697999
CMG,2024-04-19T11:36:30-04:00[America/New_York],2891.56005859375,0.005232598669760871,2856.030029296875,2990.68994140625,2918.5412445068359375,3.3218966784676343051678630974,44.356171892756594461978275242721,"(2852.8303911617383165607481850674,2919.7559239660021491890435255421,2986.6814567702659818173388660168)",2919.7559239660021491890435255421,23.880461945248697501320869253123,24.501777052702113438424408336574,30.894396545676680230969148928409,104109,-75.498222947297886561575591663426,36.629428331290483045601027791718,-75.571760931459914704724444382743
GD,2024-04-19T11:39:54-04:00[America/New_York],289.17999267578125,-0.023682263700231358,282.489990234375,295.17999267578125,288.813121795654296875,0.69388626046319230377127381895,57.373145864097728589046465251203,"(280.05350817998646307675146580785,287.15866592389971899101711343811,294.26382366781297490528276106837)",287.15866592389971899101711343811,18.154678983626762899180524184863,47.751590136795329790014812233162,27.218640178908541721123406232756,207090,-52.248409863204670209985187766838,2.3344149756497959078330604929808,-6.2063139305561617608156743224149
