symbol,timestamp,price,change,min,max,average
GOOGL,2024-04-10T13:54:24-04:00[America/New_York],155.72999572753906,-0.03180284426349168,150.52999877929688,156.60000610351562,154.01222229003906
AAPL,2024-04-10T13:54:25-04:00[America/New_York],168.0399932861328,0.02006066320920609,168.0399932861328,171.47999572753906,169.3955535888671877777777777777778
MSFT,2024-04-10T13:54:23-04:00[America/New_York],420.7200012207031,0.0,417.8800048828125,426.2799987792969,422.4633348253038166666666666666667
GOOG,2024-04-10T13:54:26-04:00[America/New_York],157.25999450683594,-0.03283856679618833,151.94000244140625,158.13999938964844,155.3799981011284733333333333333333
AMZN,2024-04-10T13:54:24-04:00[America/New_York],185.27000427246094,-0.02710943151834,180.0,185.6699981689453,182.85000271267361
NVDA,2024-04-10T13:54:24-04:00[America/New_York],865.125,0.04253729432737684,853.5399780273438,903.6300048828125,880.0527818467882222222222222222222
META,2024-04-10T13:54:22-04:00[America/New_York],519.4299926757812,-0.06971046385676756,485.5799865722656,527.3400268554688,508.3200039333767333333333333333333
AVGO,2024-04-10T13:54:20-04:00[America/New_York],1321.47998046875,0.0029651606745001433,1317.5,1363.2099609375,1336.247775607638888888888888888889
V,2024-04-10T13:54:07-04:00[America/New_York],274.54998779296875,0.01623190123711663,274.0,279.0799865722656,276.9922214084201333333333333333333
TSLA,2024-04-10T13:54:26-04:00[America/New_York],171.13999938964844,0.026451982900503216,164.89999389648438,176.8800048828125,171.4477776421440955555555555555556
JPM,2024-04-10T13:54:23-04:00[America/New_York],194.55990600585938,0.02865749854439678,194.55990600585938,200.3000030517578,197.7433217366536455555555555555556
LLY,2024-04-10T13:54:04-04:00[America/New_York],760.0159912109375,0.023065492126727045,757.239990234375,784.2100219726562,769.4773356119791666666666666666667
WMT,2024-04-10T13:54:11-04:00[America/New_York],60.265098571777344,-0.0015805285977408725,59.15999984741211,60.265098571777344,59.77167722913953966666666666666667
UNH,2024-04-10T13:54:20-04:00[America/New_York],450.7149963378906,0.08891250208971692,450.7149963378906,494.70001220703125,464.4261135525173555555555555555556
XOM,2024-04-10T13:54:25-04:00[America/New_York],121.58979797363281,-0.04602374576893159,116.23999786376953,121.58979797363281,119.5799780951605888888888888888889
MA,2024-04-10T13:54:21-04:00[America/New_York],470.2449951171875,0.023516855358075996,469.7699890136719,481.57000732421875,476.1105550130208444444444444444444
ORCL,2024-04-10T13:54:21-04:00[America/New_York],121.72000122070312,0.030968866895522203,121.72000122070312,126.23999786376953,124.4511116875542533333333333333333
HD,2024-04-10T13:54:20-04:00[America/New_York],350.3699951171875,0.08662672173514221,350.3699951171875,383.6000061035156,362.6577758789062555555555555555556
PG,2024-04-10T13:54:24-04:00[America/New_York],156.55999755859375,0.03506935248940678,155.4499969482422,162.25,157.81777784559462
JNJ,2024-04-10T13:54:24-04:00[America/New_York],149.9550018310547,0.052057655245323124,149.9550018310547,158.19000244140625,154.0761091444227433333333333333333
ABBV,2024-04-10T13:54:21-04:00[America/New_York],168.82000732421875,0.07292695405923155,167.89999389648438,182.10000610351562,174.1711120605468755555555555555556
COST,2024-04-10T13:54:03-04:00[America/New_York],719.7692260742188,0.017554261663977083,704.8800048828125,732.6300048828125,715.5143568250868222222222222222222
MRK,2024-04-10T13:54:13-04:00[America/New_York],126.12000274658203,0.044183359882509154,126.12000274658203,131.9499969482422,128.6922225952148455555555555555556
CRM,2024-04-10T13:54:24-04:00[America/New_York],298.9599914550781,0.007371011603327085,294.1400146484375,304.739990234375,301.2544453938802055555555555555556
AMD,2024-04-10T13:54:26-04:00[America/New_York],164.66000366210938,0.08770569754154188,164.66000366210938,183.33999633789062,173.8766665988498288888888888888889
BAC,2024-04-10T13:54:25-04:00[America/New_York],36.650001525878906,0.03349147427191786,36.650001525878906,37.91999816894531,37.34333292643229111111111111111111
CVX,2024-04-10T13:54:25-04:00[America/New_York],162.07000732421875,-0.027450245215328958,157.74000549316406,162.07000732421875,160.5188920762803833333333333333333
NFLX,2024-04-10T13:53:01-04:00[America/New_York],616.6599731445312,-0.0153622508226976,607.3300170898438,636.1799926757812,620.2800021701388777777777777777778
LIN,2024-04-10T13:54:21-04:00[America/New_York],452.2882080078125,0.025912730717211712,452.2882080078125,464.70001220703125,460.59869384765625
PEP,2024-04-10T13:54:13-04:00[America/New_York],168.4199981689453,0.037654971400123284,168.4199981689453,175.00999450683594,170.7233310275607644444444444444444
KO,2024-04-10T13:54:20-04:00[America/New_York],58.81990051269531,0.03857632855030907,58.81990051269531,61.18000030517578,59.82887819078233455555555555555556
TMO,2024-04-10T13:51:44-04:00[America/New_York],572.8499755859375,0.014383864817651078,570.6099853515625,589.2000122070312,577.4600016276041555555555555555556
ADBE,2024-04-10T13:54:12-04:00[America/New_York],485.8299865722656,0.037197818676600346,484.2799987792969,504.6000061035156,493.0888841417100611111111111111111
ACN,2024-04-10T13:54:20-04:00[America/New_York],324.9599914550781,0.06246211826391863,324.9599914550781,346.6099853515625,334.3555535210503444444444444444444
CSCO,2024-04-10T13:54:23-04:00[America/New_York],49.09000015258789,0.016429567167525003,48.11000061035156,50.040000915527344,49.11666700575086822222222222222222
WFC,2024-04-10T13:54:26-04:00[America/New_York],56.702999114990234,0.02168737041645622,56.68000030517578,57.959999084472656,57.355889214409722
DIS,2024-04-10T13:54:20-04:00[America/New_York],116.80000305175781,0.045439665992641216,116.80000305175781,122.81999969482422,119.2533331976996533333333333333333
ABT,2024-04-10T13:54:20-04:00[America/New_York],110.68890380859375,0.02614024069846216,110.11000061035156,113.66000366210938,111.5565439860026033333333333333333
TMUS,2024-04-10T13:54:23-04:00[America/New_York],159.9875030517578,0.019804546898479648,159.9875030517578,163.25999450683594,161.7597215440538177777777777777778
QCOM,2024-04-10T13:54:27-04:00[America/New_York],170.49000549316406,-0.007028956999146991,169.3000030517578,175.57000732421875,171.8822224934895811111111111111111
MCD,2024-04-10T13:54:20-04:00[America/New_York],266.4794006347656,0.054870051081628735,266.4794006347656,281.95001220703125,272.8566012912326333333333333333333
DHR,2024-04-10T13:53:34-04:00[America/New_York],244.343994140625,0.02152813973169411,241.89999389648438,249.8000030517578,245.8182203504774277777777777777778
INTU,2024-04-10T13:53:54-04:00[America/New_York],628.1699829101562,0.03358464167668277,621.280029296875,650.0,634.8877902560764
CAT,2024-04-10T13:54:22-04:00[America/New_York],370.1700134277344,-0.010206644725346856,363.739990234375,379.29998779296875,370.60222032335070
VZ,2024-04-10T13:54:23-04:00[America/New_York],40.36000061035156,0.03813151832772983,40.36000061035156,42.84000015258789,41.90222210354275122222222222222222
AMAT,2024-04-10T13:54:08-04:00[America/New_York],209.16000366210938,-0.014207477065757701,203.38999938964844,210.41000366210938,207.5844455295138877777777777777778
GE,2024-04-10T13:54:26-04:00[America/New_York],156.6999969482422,-0.11858430965603962,136.47000122070312,156.6999969482422,148.1699896918402777777777777777778
IBM,2024-04-10T13:54:26-04:00[America/New_York],185.88650512695312,0.026568398662219207,185.88650512695312,190.9600067138672,189.1851687961154544444444444444444
