symbol,timestamp,price,change,min,max,average
NVDA,2024-04-11T12:21:07-04:00[America/New_York],890.2899780273438,0.014686373419701406,853.5399780273438,903.6300048828125,881.60300292968753
GOOG,2024-04-11T12:21:03-04:00[America/New_York],159.60000610351562,-0.04820709222047252,151.94000244140625,159.60000610351562,155.841999816894532
AAPL,2024-04-11T12:21:06-04:00[America/New_York],170.2050018310547,0.007435234011261412,167.77999877929688,171.47999572753906,169.450498962402347
AMZN,2024-04-11T12:21:07-04:00[America/New_York],187.76499938964844,-0.04094131448568122,180.0,187.76499938964844,183.409501647949219
MSFT,2024-04-11T12:21:07-04:00[America/New_York],425.93499755859375,-0.012395408639379008,417.8800048828125,426.2799987792969,423.06450195312500
GOOGL,2024-04-11T12:21:05-04:00[America/New_York],158.17860412597656,-0.0480263155234251,150.52999877929688,158.17860412597656,154.469860839843748
AVGO,2024-04-11T12:20:57-04:00[America/New_York],1354.68994140625,-0.022091206850327033,1317.5,1363.2099609375,1338.18099365234375
META,2024-04-11T12:21:06-04:00[America/New_York],518.5800170898438,-0.06796003012918043,485.5799865722656,527.3400268554688,509.3860076904297
V,2024-04-11T12:21:05-04:00[America/New_York],274.4200134277344,0.016697625658386422,274.0,279.0799865722656,276.728002929687495
JPM,2024-04-11T12:21:06-04:00[America/New_York],194.67999267578125,0.028057964504994697,194.67999267578125,200.3000030517578,197.52799835205078
LLY,2024-04-11T12:20:57-04:00[America/New_York],760.7999877929688,0.02205773265337604,757.239990234375,784.2100219726562,768.80599975585938
TSLA,2024-04-11T12:21:08-04:00[America/New_York],172.1699981689453,0.020592725726402673,164.89999389648438,176.8800048828125,171.581999206542966
MA,2024-04-11T12:21:05-04:00[America/New_York],466.4949951171875,0.031303885162603046,466.4949951171875,481.57000732421875,475.04150085449220
WMT,2024-04-11T12:20:58-04:00[America/New_York],60.39500045776367,-0.0037394431721037885,59.15999984741211,60.619998931884766,59.8694995880126949
UNH,2024-04-11T12:21:01-04:00[America/New_York],444.80499267578125,0.1008591435214459,444.80499267578125,494.70001220703125,462.39750061035156
XOM,2024-04-11T12:21:06-04:00[America/New_York],121.02999877929688,-0.041207854469690504,116.23999786376953,122.19999694824219,119.786000061035156
HD,2024-04-11T12:21:03-04:00[America/New_York],348.04998779296875,0.09267470736419532,348.04998779296875,383.6000061035156,361.21599731445313
PG,2024-04-11T12:21:06-04:00[America/New_York],156.03500366210938,0.03830506217498071,155.4499969482422,162.25,157.707501220703127
ORCL,2024-04-11T12:21:08-04:00[America/New_York],122.68000030517578,0.02332617061490817,121.75,126.23999786376953,124.277000427246094
JNJ,2024-04-11T12:20:59-04:00[America/New_York],149.0500030517578,0.05777861589599454,149.0500030517578,158.19000244140625,153.597998046874999
ABBV,2024-04-11T12:20:50-04:00[America/New_York],167.5800018310547,0.07973642935633377,167.5800018310547,182.10000610351562,173.533000183105471
COST,2024-04-11T12:20:36-04:00[America/New_York],729.6500244140625,0.004067510815676545,704.8800048828125,732.6300048828125,717.20900268554689
CRM,2024-04-11T12:21:08-04:00[America/New_York],297.010009765625,0.0138454844663112,294.1400146484375,304.739990234375,300.896002197265625
MRK,2024-04-11T12:21:09-04:00[America/New_York],126.15499877929688,0.043918137953564536,126.15499877929688,131.9499969482422,128.501499938964846
AMD,2024-04-11T12:21:07-04:00[America/New_York],168.7100067138672,0.0652667650328318,165.8300018310547,183.33999633789062,173.608000183105472
BAC,2024-04-11T12:21:07-04:00[America/New_York],36.28499984741211,0.043117046426236025,36.28499984741211,37.91999816894531,37.237499618530273
NFLX,2024-04-11T12:20:59-04:00[America/New_York],620.530029296875,-0.021734496625544674,607.3300170898438,636.1799926757812,620.49700927734375
CVX,2024-04-11T12:21:06-04:00[America/New_York],160.4600067138672,-0.017243572498930944,157.74000549316406,162.6699981689453,160.57300262451172
LIN,2024-04-11T12:20:13-04:00[America/New_York],452.3399963378906,0.025801194859912464,450.489990234375,464.70001220703125,459.593002319335935
TMO,2024-04-11T12:20:43-04:00[America/New_York],573.8699951171875,0.012628871798452955,570.6099853515625,589.2000122070312,577.18700561523436
KO,2024-04-11T12:21:05-04:00[America/New_York],58.937801361083984,0.036649214333235425,58.91999816894531,61.18000030517578,59.7497802734374995
PEP,2024-04-11T12:20:53-04:00[America/New_York],168.18600463867188,0.03899200092768138,168.18600463867188,175.00999450683594,170.522598266601566
ADBE,2024-04-11T12:21:06-04:00[America/New_York],484.0899963378906,0.04064607514375951,484.0899963378906,504.6000061035156,492.327996826171865
CSCO,2024-04-11T12:21:08-04:00[America/New_York],49.11989974975586,0.01583049689584837,48.11000061035156,50.040000915527344,49.128990173339844
ACN,2024-04-11T12:20:51-04:00[America/New_York],324.3117980957031,0.06433221256809035,324.3117980957031,346.6099853515625,333.29517822265625
DIS,2024-04-11T12:21:06-04:00[America/New_York],116.98999786376953,0.043886913368711866,116.98999786376953,122.81999969482422,119.065999603271485
WFC,2024-04-11T12:21:06-04:00[America/New_York],56.3650016784668,0.02751893428571761,56.3650016784668,57.959999084472656,57.2805004119873048
ABT,2024-04-11T12:21:04-04:00[America/New_York],110.7300033569336,0.025778639897691195,110.11000061035156,113.66000366210938,111.521999359130859
QCOM,2024-04-11T12:21:05-04:00[America/New_York],172.25999450683594,-0.017483705857779707,169.3000030517578,175.57000732421875,171.956999206542967
TMUS,2024-04-11T12:21-04:00[America/New_York],160.3300018310547,0.01770615958849685,160.3300018310547,163.25999450683594,161.655999755859376
MCD,2024-04-11T12:20:45-04:00[America/New_York],268.3699951171875,0.04816462671358981,266.69000244140625,281.95001220703125,272.62700195312500
INTU,2024-04-11T12:21:09-04:00[America/New_York],627.239990234375,0.03501539963942308,621.280029296875,650.0,634.14201049804689
