symbol,timestamp,price,change,min,max,average
V,2024-04-10T15:59:59-04:00[America/New_York],274.3500061035156,0.01694847605105932,274.0,279.0799865722656,276.9700012207031166666666666666667
META,2024-04-10T16:00:01-04:00[America/New_York],519.8300170898438,-0.07053427131408554,485.5799865722656,527.3400268554688,508.3644510904948
NVDA,2024-04-10T16:00:01-04:00[America/New_York],870.3900146484375,0.036710326928794015,853.5399780273438,903.6300048828125,880.6377834743923888888888888888889
JPM,2024-04-10T15:59:57-04:00[America/New_York],195.33999633789062,0.02476288885819691,195.33999633789062,200.3000030517578,197.8299984402126722222222222222222
AMZN,2024-04-10T16:00:01-04:00[America/New_York],185.9499969482422,-0.03087921008233899,180.0,185.9499969482422,182.9255574544270833333333333333333
MSFT,2024-04-10T16:00:02-04:00[America/New_York],423.260009765625,-0.00603728973557749,417.8800048828125,426.2799987792969,422.7455579969618055555555555555556
AAPL,2024-04-10T16:00:01-04:00[America/New_York],167.77999877929688,0.021576843016260783,167.77999877929688,171.47999572753906,169.3666653103298633333333333333333
TSLA,2024-04-10T16:00-04:00[America/New_York],171.75999450683594,0.0229250749940996,164.89999389648438,176.8800048828125,171.5166659884982622222222222222222
LLY,2024-04-10T15:59:59-04:00[America/New_York],761.97998046875,0.0205409546153618,757.239990234375,784.2100219726562,769.6955566406250
GOOG,2024-04-10T16:00:01-04:00[America/New_York],157.66000366210938,-0.035465712269095076,151.94000244140625,158.13999938964844,155.4244435628255222222222222222222
GOOGL,2024-04-10T16:00:01-04:00[America/New_York],156.13999938964844,-0.034519359747528865,150.52999877929688,156.60000610351562,154.0577782524956577777777777777778
AVGO,2024-04-10T16:00:01-04:00[America/New_York],1322.3699951171875,0.002293659308518452,1317.5,1363.2099609375,1336.346666124131944444444444444444
MA,2024-04-10T15:59:59-04:00[America/New_York],469.3900146484375,0.025292257596061265,469.3900146484375,481.57000732421875,476.0155571831597333333333333333333
WMT,2024-04-10T15:59:57-04:00[America/New_York],60.61000061035156,-0.007312655057273082,59.15999984741211,60.61000061035156,59.80999967787000811111111111111111
XOM,2024-04-10T15:59:59-04:00[America/New_York],122.19999694824219,-0.0512732208706476,116.23999786376953,122.19999694824219,119.6477779812282977777777777777778
UNH,2024-04-10T15:59:59-04:00[America/New_York],450.010009765625,0.09033758103628982,450.010009765625,494.70001220703125,464.3477817111545111111111111111111
ORCL,2024-04-10T16:00:01-04:00[America/New_York],121.72000122070312,0.030968866895522203,121.72000122070312,126.23999786376953,124.4511116875542533333333333333333
HD,2024-04-10T15:59:59-04:00[America/New_York],350.1600036621094,0.087174144706302,350.1600036621094,383.6000061035156,362.6344434950086888888888888888889
JNJ,2024-04-10T15:59:59-04:00[America/New_York],150.19500732421875,0.05054045763826861,150.19500732421875,158.19000244140625,154.1027764214409711111111111111111
PG,2024-04-10T15:59:58-04:00[America/New_York],157.24000549316406,0.030878240411931834,155.4499969482422,162.25,157.8933342827690988888888888888889
ABBV,2024-04-10T15:59:57-04:00[America/New_York],169.00999450683594,0.07188364172397996,167.89999389648438,182.10000610351562,174.1922217475043411111111111111111
COST,2024-04-10T16:00:01-04:00[America/New_York],722.5800170898438,0.013717685224448651,704.8800048828125,732.6300048828125,715.8266669379340444444444444444444
MRK,2024-04-10T15:59:59-04:00[America/New_York],126.73999786376953,0.03948464725252179,126.55999755859375,131.9499969482422,128.7611109415690122222222222222222
CRM,2024-04-10T16:00:01-04:00[America/New_York],299.57000732421875,0.00534559197395174,294.1400146484375,304.739990234375,301.3222249348958333333333333333333
CVX,2024-04-10T15:59:59-04:00[America/New_York],162.60000610351562,-0.030810196786522723,157.74000549316406,162.60000610351562,160.5777808295355911111111111111111
AMD,2024-04-10T16:00:01-04:00[America/New_York],167.13999938964844,0.07396534820329008,165.8300018310547,183.33999633789062,174.1522216796875022222222222222222
NFLX,2024-04-10T16:00:01-04:00[America/New_York],618.5800170898438,-0.018523701584695032,607.3300170898438,636.1799926757812,620.4933403862847222222222222222222
BAC,2024-04-10T15:59:59-04:00[America/New_York],36.650001525878906,0.03349147427191786,36.650001525878906,37.91999816894531,37.34333292643229111111111111111111
LIN,2024-04-10T16:00:01-04:00[America/New_York],450.489990234375,0.029785529099948353,450.489990234375,464.70001220703125,460.3988918728298611111111111111111
TMO,2024-04-10T15:59:58-04:00[America/New_York],573.4099731445312,0.013420361888549753,570.6099853515625,589.2000122070312,577.5222235785590111111111111111111
KO,2024-04-10T16:00-04:00[America/New_York],58.90999984741211,0.03710363593397416,58.90999984741211,61.18000030517578,59.83888922797309011111111111111111
PEP,2024-04-10T16:00-04:00[America/New_York],168.9499969482422,0.034626579902881115,168.9499969482422,175.00999450683594,170.7822197808159755555555555555556
ADBE,2024-04-10T16:00:01-04:00[America/New_York],487.2200012207031,0.034443132525937975,484.2799987792969,504.6000061035156,493.2433302137586722222222222222222
ACN,2024-04-10T15:59:59-04:00[America/New_York],324.2200012207031,0.06459705454864348,324.2200012207031,346.6099853515625,334.2733323838975666666666666666667
DIS,2024-04-10T15:59:59-04:00[America/New_York],117.16000366210938,0.042497523065574944,117.08999633789062,122.81999969482422,119.2933332655164944444444444444444
CSCO,2024-04-10T16:00:01-04:00[America/New_York],49.209999084472656,0.014025260770978541,48.11000061035156,50.040000915527344,49.13000022040473111111111111111111
WFC,2024-04-10T15:59:59-04:00[America/New_York],56.935001373291016,0.01768457086563748,56.68000030517578,57.959999084472656,57.38166724310980888888888888888889
ABT,2024-04-10T15:59:57-04:00[America/New_York],111.16999816894531,0.02190749087573854,110.11000061035156,113.66000366210938,111.6099989149305544444444444444444
TMUS,2024-04-10T16:00:01-04:00[America/New_York],160.3800048828125,0.017399805885618323,160.3800048828125,163.25999450683594,161.8033328586154511111111111111111
QCOM,2024-04-10T16:00-04:00[America/New_York],170.86000061035156,-0.009214397699194625,169.3000030517578,175.57000732421875,171.92333306206597
MCD,2024-04-10T15:59:58-04:00[America/New_York],268.6000061035156,0.047348840310434036,266.69000244140625,281.95001220703125,273.0922241210937444444444444444444
DHR,2024-04-10T15:59:55-04:00[America/New_York],245.8699951171875,0.015417291705492888,241.89999389648438,249.8000030517578,245.9877760145399277777777777777778
CAT,2024-04-10T15:59:58-04:00[America/New_York],371.7799987792969,-0.01460034989070711,363.739990234375,379.29998779296875,370.7811075846354222222222222222222
INTU,2024-04-10T16:00:01-04:00[America/New_York],628.3599853515625,0.033292330228365384,621.280029296875,650.0,634.9089016384548777777777777777778
AMAT,2024-04-10T16:00:01-04:00[America/New_York],209.25,-0.014643865271911373,203.38999938964844,210.41000366210938,207.5944451226128455555555555555556
